n_agents,movement_saturation,relative_leader_influence,conversion_rate,run_id,aggregation_method,signal_representation
500,5,50,0.02526315789473684,5,product,binary
500,5,50,0.021052631578947368,6,product,binary
500,5,50,0.02526315789473684,7,product,binary
500,5,50,0.029473684210526315,8,product,binary
500,5,50,0.014736842105263158,9,product,binary
500,5,50,0.010526315789473684,10,product,binary
500,10,50,0.04,1,product,binary
500,10,50,0.051111111111111114,2,product,binary
500,10,50,0.05333333333333334,3,product,binary
500,10,50,0.03111111111111111,4,product,binary
500,10,50,0.03111111111111111,5,product,binary
500,10,50,0.04,6,product,binary
500,10,50,0.051111111111111114,7,product,binary
500,10,50,0.06444444444444444,8,product,binary
500,10,50,0.035555555555555556,9,product,binary
500,10,50,0.051111111111111114,10,product,binary
500,15,50,0.05176470588235294,1,product,binary
500,15,50,0.07058823529411765,2,product,binary
500,15,50,0.08,3,product,binary
500,15,50,0.0611764705882353,4,product,binary
500,15,50,0.06823529411764706,5,product,binary
500,15,50,0.04470588235294118,6,product,binary
500,15,50,0.06352941176470588,7,product,binary
500,15,50,0.05176470588235294,8,product,binary
500,15,50,0.07529411764705882,9,product,binary
500,15,50,0.05176470588235294,10,product,binary
500,20,50,0.0925,1,product,binary
500,20,50,0.0925,2,product,binary
500,20,50,0.0525,3,product,binary
500,20,50,0.0725,4,product,binary
500,20,50,0.07,5,product,binary
500,20,50,0.0875,6,product,binary
500,20,50,0.0875,7,product,binary
500,20,50,0.06,8,product,binary
500,20,50,0.0675,9,product,binary
500,20,50,0.045,10,product,binary
500,25,50,0.072,1,product,binary
500,25,50,0.10933333333333334,2,product,binary
500,25,50,0.08533333333333333,3,product,binary
500,25,50,0.144,4,product,binary
500,25,50,0.088,5,product,binary
500,25,50,0.08266666666666667,6,product,binary
500,25,50,0.072,7,product,binary
500,25,50,0.10933333333333334,8,product,binary
500,25,50,0.07733333333333334,9,product,binary
500,25,50,0.128,10,product,binary
500,30,50,0.08,1,product,binary
500,30,50,0.08285714285714285,2,product,binary
500,30,50,0.08571428571428572,3,product,binary
500,30,50,0.07714285714285714,4,product,binary
500,30,50,0.08571428571428572,5,product,binary
500,30,50,0.09428571428571429,6,product,binary
500,30,50,0.06285714285714286,7,product,binary
500,30,50,0.13428571428571429,8,product,binary
500,30,50,0.12285714285714286,9,product,binary
500,30,50,0.08571428571428572,10,product,binary
500,35,50,0.12307692307692308,1,product,binary
500,35,50,0.15076923076923077,2,product,binary
500,35,50,0.11384615384615385,3,product,binary
500,35,50,0.19076923076923077,4,product,binary
500,35,50,0.1476923076923077,5,product,binary
500,35,50,0.11692307692307692,6,product,binary
500,35,50,0.11384615384615385,7,product,binary
500,35,50,0.1076923076923077,8,product,binary
500,35,50,0.08923076923076922,9,product,binary
500,35,50,0.1723076923076923,10,product,binary
500,40,50,0.17333333333333334,1,product,binary
500,40,50,0.12,2,product,binary
500,40,50,0.13666666666666666,3,product,binary
500,40,50,0.11666666666666667,4,product,binary
500,40,50,0.09666666666666666,5,product,binary
500,40,50,0.17666666666666667,6,product,binary
500,40,50,0.14333333333333334,7,product,binary
500,40,50,0.17666666666666667,8,product,binary
500,40,50,0.21333333333333335,9,product,binary
500,40,50,0.2,10,product,binary
500,45,50,0.1890909090909091,1,product,binary
500,45,50,0.14181818181818182,2,product,binary
500,45,50,0.1781818181818182,3,product,binary
500,45,50,0.1890909090909091,4,product,binary
500,45,50,0.14181818181818182,5,product,binary
500,45,50,0.2581818181818182,6,product,binary
500,45,50,0.17454545454545456,7,product,binary
500,45,50,0.14545454545454545,8,product,binary
500,45,50,0.12727272727272726,9,product,binary
500,45,50,0.20363636363636364,10,product,binary
500,50,50,0.12,1,product,binary
500,50,50,0.14,2,product,binary
500,50,50,0.192,3,product,binary
500,50,50,0.12,4,product,binary
500,50,50,0.148,5,product,binary
500,50,50,0.232,6,product,binary
500,50,50,0.096,7,product,binary
500,50,50,0.156,8,product,binary
500,50,50,0.148,9,product,binary
500,50,50,0.14,10,product,binary
500,55,50,0.21333333333333335,1,product,binary
500,55,50,0.18222222222222223,2,product,binary
500,55,50,0.1511111111111111,3,product,binary
500,55,50,0.2,4,product,binary
500,55,50,0.1288888888888889,5,product,binary
500,55,50,0.21777777777777776,6,product,binary
500,55,50,0.24888888888888888,7,product,binary
500,55,50,0.24,8,product,binary
500,55,50,0.23555555555555555,9,product,binary
500,55,50,0.26222222222222225,10,product,binary
500,60,50,0.145,1,product,binary
500,60,50,0.24,2,product,binary
500,60,50,0.195,3,product,binary
500,60,50,0.215,4,product,binary
500,60,50,0.25,5,product,binary
500,60,50,0.115,6,product,binary
500,60,50,0.13,7,product,binary
500,60,50,0.14,8,product,binary
500,60,50,0.155,9,product,binary
500,60,50,0.265,10,product,binary
500,65,50,0.2057142857142857,1,product,binary
500,65,50,0.13714285714285715,2,product,binary
500,65,50,0.17142857142857143,3,product,binary
500,65,50,0.16,4,product,binary
500,65,50,0.18285714285714286,5,product,binary
500,65,50,0.32571428571428573,6,product,binary
500,65,50,0.16,7,product,binary
500,65,50,0.16,8,product,binary
500,65,50,0.13714285714285715,9,product,binary
500,65,50,0.10857142857142857,10,product,binary
500,70,50,0.2,1,product,binary
500,70,50,0.3933333333333333,2,product,binary
500,70,50,0.14666666666666667,3,product,binary
500,70,50,0.24,4,product,binary
500,70,50,0.14,5,product,binary
500,70,50,0.24666666666666667,6,product,binary
500,70,50,0.11333333333333333,7,product,binary
500,70,50,0.21333333333333335,8,product,binary
500,70,50,0.14,9,product,binary
500,70,50,0.16666666666666666,10,product,binary
500,75,50,0.136,1,product,binary
500,75,50,0.12,2,product,binary
500,75,50,0.144,3,product,binary
500,75,50,0.264,4,product,binary
500,75,50,0.152,5,product,binary
500,75,50,0.272,6,product,binary
500,75,50,0.4,7,product,binary
500,75,50,0.224,8,product,binary
500,75,50,0.168,9,product,binary
500,75,50,0.088,10,product,binary
500,80,50,0.32,1,product,binary
500,80,50,0.33,2,product,binary
500,80,50,0.14,3,product,binary
500,80,50,0.29,4,product,binary
500,80,50,0.34,5,product,binary
500,80,50,0.16,6,product,binary
500,80,50,0.11,7,product,binary
500,80,50,0.2,8,product,binary
500,80,50,0.28,9,product,binary
500,80,50,0.14,10,product,binary
500,85,50,0.28,1,product,binary
500,85,50,0.17333333333333334,2,product,binary
500,85,50,0.10666666666666667,3,product,binary
500,85,50,0.14666666666666667,4,product,binary
500,85,50,0.41333333333333333,5,product,binary
500,85,50,0.2,6,product,binary
500,85,50,0.17333333333333334,7,product,binary
500,85,50,0.21333333333333335,8,product,binary
500,85,50,0.12,9,product,binary
500,85,50,0.18666666666666668,10,product,binary
500,90,50,0.06,1,product,binary
500,90,50,0.08,2,product,binary
500,90,50,0.08,3,product,binary
500,90,50,0.22,4,product,binary
500,90,50,0.1,5,product,binary
500,90,50,0.22,6,product,binary
500,90,50,0.2,7,product,binary
500,90,50,0.34,8,product,binary
500,90,50,0.24,9,product,binary
500,90,50,0.2,10,product,binary
500,95,50,0.16,1,product,binary
500,95,50,0.2,2,product,binary
500,95,50,0.12,3,product,binary
500,95,50,0.08,4,product,binary
500,95,50,0.28,5,product,binary
500,95,50,0.24,6,product,binary
500,95,50,0.36,7,product,binary
500,95,50,0.48,8,product,binary
500,95,50,0.12,9,product,binary
500,95,50,0.36,10,product,binary
1000,5,50,0.47789473684210526,1,sum-linear,binary
1000,5,50,0.4536842105263158,2,sum-linear,binary
1000,5,50,0.40421052631578946,3,sum-linear,binary
1000,5,50,0.3821052631578947,4,sum-linear,binary
1000,5,50,0.3957894736842105,5,sum-linear,binary
1000,5,50,0.46210526315789474,6,sum-linear,binary
1000,5,50,0.3684210526315789,7,sum-linear,binary
1000,5,50,0.4063157894736842,8,sum-linear,binary
1000,5,50,0.3968421052631579,9,sum-linear,binary
1000,5,50,0.48526315789473684,10,sum-linear,binary
1000,10,50,0.4033333333333333,1,sum-linear,binary
1000,10,50,0.4111111111111111,2,sum-linear,binary
1000,10,50,0.4722222222222222,3,sum-linear,binary
1000,10,50,0.37666666666666665,4,sum-linear,binary
1000,10,50,0.36666666666666664,5,sum-linear,binary
1000,10,50,0.5155555555555555,6,sum-linear,binary
1000,10,50,0.40444444444444444,7,sum-linear,binary
1000,10,50,0.3988888888888889,8,sum-linear,binary
1000,10,50,0.4388888888888889,9,sum-linear,binary
1000,10,50,0.4011111111111111,10,sum-linear,binary
1000,15,50,0.4929411764705882,1,sum-linear,binary
1000,15,50,0.5376470588235294,2,sum-linear,binary
1000,15,50,0.40705882352941175,3,sum-linear,binary
1000,15,50,0.42,4,sum-linear,binary
1000,15,50,0.4388235294117647,5,sum-linear,binary
1000,15,50,0.49058823529411766,6,sum-linear,binary
1000,15,50,0.43411764705882355,7,sum-linear,binary
1000,15,50,0.5176470588235295,8,sum-linear,binary
1000,15,50,0.4376470588235294,9,sum-linear,binary
1000,15,50,0.4047058823529412,10,sum-linear,binary
1000,20,50,0.39875,1,sum-linear,binary
1000,20,50,0.4375,2,sum-linear,binary
1000,20,50,0.49875,3,sum-linear,binary
1000,20,50,0.44625,4,sum-linear,binary
1000,20,50,0.43125,5,sum-linear,binary
1000,20,50,0.41625,6,sum-linear,binary
1000,20,50,0.415,7,sum-linear,binary
1000,20,50,0.41625,8,sum-linear,binary
1000,20,50,0.48625,9,sum-linear,binary
1000,20,50,0.48375,10,sum-linear,binary
1000,25,50,0.4493333333333333,1,sum-linear,binary
1000,25,50,0.4493333333333333,2,sum-linear,binary
1000,25,50,0.5173333333333333,3,sum-linear,binary
1000,25,50,0.544,4,sum-linear,binary
1000,25,50,0.528,5,sum-linear,binary
1000,25,50,0.4266666666666667,6,sum-linear,binary
1000,25,50,0.432,7,sum-linear,binary
1000,25,50,0.428,8,sum-linear,binary
1000,25,50,0.49733333333333335,9,sum-linear,binary
1000,25,50,0.47333333333333333,10,sum-linear,binary
1000,30,50,0.5214285714285715,1,sum-linear,binary
1000,30,50,0.43142857142857144,2,sum-linear,binary
1000,30,50,0.44285714285714284,3,sum-linear,binary
1000,30,50,0.5257142857142857,4,sum-linear,binary
1000,30,50,0.53,5,sum-linear,binary
1000,30,50,0.5671428571428572,6,sum-linear,binary
1000,30,50,0.4942857142857143,7,sum-linear,binary
1000,30,50,0.4828571428571429,8,sum-linear,binary
1000,30,50,0.51,9,sum-linear,binary
1000,30,50,0.44857142857142857,10,sum-linear,binary
1000,35,50,0.4646153846153846,1,sum-linear,binary
1000,35,50,0.45692307692307693,2,sum-linear,binary
1000,35,50,0.5092307692307693,3,sum-linear,binary
1000,35,50,0.5353846153846153,4,sum-linear,binary
1000,35,50,0.4846153846153846,5,sum-linear,binary
1000,35,50,0.5338461538461539,6,sum-linear,binary
1000,35,50,0.41384615384615386,7,sum-linear,binary
1000,35,50,0.5246153846153846,8,sum-linear,binary
1000,35,50,0.6061538461538462,9,sum-linear,binary
1000,35,50,0.5323076923076923,10,sum-linear,binary
1000,40,50,0.44,1,sum-linear,binary
1000,40,50,0.5633333333333334,2,sum-linear,binary
1000,40,50,0.6116666666666667,3,sum-linear,binary
1000,40,50,0.4483333333333333,4,sum-linear,binary
1000,40,50,0.4683333333333333,5,sum-linear,binary
1000,40,50,0.495,6,sum-linear,binary
1000,40,50,0.5333333333333333,7,sum-linear,binary
1000,40,50,0.5633333333333334,8,sum-linear,binary
1000,40,50,0.48333333333333334,9,sum-linear,binary
1000,40,50,0.4633333333333333,10,sum-linear,binary
1000,45,50,0.5545454545454546,1,sum-linear,binary
1000,45,50,0.5490909090909091,2,sum-linear,binary
1000,45,50,0.4909090909090909,3,sum-linear,binary
1000,45,50,0.4527272727272727,4,sum-linear,binary
1000,45,50,0.5963636363636363,5,sum-linear,binary
1000,45,50,0.47454545454545455,6,sum-linear,binary
1000,45,50,0.5327272727272727,7,sum-linear,binary
1000,45,50,0.5490909090909091,8,sum-linear,binary
1000,45,50,0.49818181818181817,9,sum-linear,binary
1000,45,50,0.4909090909090909,10,sum-linear,binary
1000,50,50,0.502,1,sum-linear,binary
1000,50,50,0.514,2,sum-linear,binary
1000,50,50,0.468,3,sum-linear,binary
1000,50,50,0.51,4,sum-linear,binary
1000,50,50,0.522,5,sum-linear,binary
1000,50,50,0.514,6,sum-linear,binary
1000,50,50,0.66,7,sum-linear,binary
1000,50,50,0.528,8,sum-linear,binary
1000,50,50,0.486,9,sum-linear,binary
1000,50,50,0.504,10,sum-linear,binary
1000,55,50,0.5911111111111111,1,sum-linear,binary
1000,55,50,0.5933333333333334,2,sum-linear,binary
1000,55,50,0.5022222222222222,3,sum-linear,binary
1000,55,50,0.5377777777777778,4,sum-linear,binary
1000,55,50,0.5088888888888888,5,sum-linear,binary
1000,55,50,0.5422222222222223,6,sum-linear,binary
1000,55,50,0.4533333333333333,7,sum-linear,binary
1000,55,50,0.64,8,sum-linear,binary
1000,55,50,0.5866666666666667,9,sum-linear,binary
1000,55,50,0.5777777777777777,10,sum-linear,binary
1000,60,50,0.615,1,sum-linear,binary
1000,60,50,0.5875,2,sum-linear,binary
1000,60,50,0.6025,3,sum-linear,binary
1000,60,50,0.515,4,sum-linear,binary
1000,60,50,0.5325,5,sum-linear,binary
1000,60,50,0.6825,6,sum-linear,binary
1000,60,50,0.5075,7,sum-linear,binary
1000,60,50,0.5375,8,sum-linear,binary
1000,60,50,0.625,9,sum-linear,binary
1000,60,50,0.545,10,sum-linear,binary
1000,65,50,0.5171428571428571,1,sum-linear,binary
1000,65,50,0.5942857142857143,2,sum-linear,binary
1000,65,50,0.5914285714285714,3,sum-linear,binary
1000,65,50,0.5514285714285714,4,sum-linear,binary
1000,65,50,0.5485714285714286,5,sum-linear,binary
1000,65,50,0.5542857142857143,6,sum-linear,binary
1000,65,50,0.5,7,sum-linear,binary
1000,65,50,0.6857142857142857,8,sum-linear,binary
1000,65,50,0.6257142857142857,9,sum-linear,binary
1000,65,50,0.6,10,sum-linear,binary
1000,70,50,0.5133333333333333,1,sum-linear,binary
1000,70,50,0.6066666666666667,2,sum-linear,binary
1000,70,50,0.5466666666666666,3,sum-linear,binary
1000,70,50,0.7166666666666667,4,sum-linear,binary
1000,70,50,0.5633333333333334,5,sum-linear,binary
1000,70,50,0.5833333333333334,6,sum-linear,binary
1000,70,50,0.5333333333333333,7,sum-linear,binary
1000,70,50,0.5533333333333333,8,sum-linear,binary
1000,70,50,0.6466666666666666,9,sum-linear,binary
1000,70,50,0.5866666666666667,10,sum-linear,binary
1000,75,50,0.644,1,sum-linear,binary
1000,75,50,0.644,2,sum-linear,binary
1000,75,50,0.58,3,sum-linear,binary
1000,75,50,0.684,4,sum-linear,binary
1000,75,50,0.6,5,sum-linear,binary
1000,75,50,0.592,6,sum-linear,binary
1000,75,50,0.576,7,sum-linear,binary
1000,75,50,0.748,8,sum-linear,binary
1000,75,50,0.64,9,sum-linear,binary
1000,75,50,0.576,10,sum-linear,binary
1000,80,50,0.58,1,sum-linear,binary
1000,80,50,0.675,2,sum-linear,binary
1000,80,50,0.57,3,sum-linear,binary
1000,80,50,0.705,4,sum-linear,binary
1000,80,50,0.575,5,sum-linear,binary
1000,80,50,0.505,6,sum-linear,binary
1000,80,50,0.545,7,sum-linear,binary
1000,80,50,0.585,8,sum-linear,binary
1000,80,50,0.485,9,sum-linear,binary
1000,80,50,0.7,10,sum-linear,binary
1000,85,50,0.6533333333333333,1,sum-linear,binary
1000,85,50,0.6666666666666666,2,sum-linear,binary
1000,85,50,0.6,3,sum-linear,binary
1000,85,50,0.62,4,sum-linear,binary
1000,85,50,0.68,5,sum-linear,binary
1000,85,50,0.52,6,sum-linear,binary
1000,85,50,0.58,7,sum-linear,binary
1000,85,50,0.5666666666666667,8,sum-linear,binary
1000,85,50,0.5933333333333334,9,sum-linear,binary
1000,85,50,0.7466666666666667,10,sum-linear,binary
1000,90,50,0.65,1,sum-linear,binary
1000,90,50,0.66,2,sum-linear,binary
1000,90,50,0.59,3,sum-linear,binary
1000,90,50,0.64,4,sum-linear,binary
1000,90,50,0.6,5,sum-linear,binary
1000,90,50,0.73,6,sum-linear,binary
1000,90,50,0.63,7,sum-linear,binary
1000,90,50,0.7,8,sum-linear,binary
1000,90,50,0.54,9,sum-linear,binary
1000,90,50,0.58,10,sum-linear,binary
1000,95,50,0.56,1,sum-linear,binary
1000,95,50,0.56,2,sum-linear,binary
1000,95,50,0.76,3,sum-linear,binary
1000,95,50,0.52,4,sum-linear,binary
1000,95,50,0.42,5,sum-linear,binary
1000,95,50,0.56,6,sum-linear,binary
1000,95,50,0.46,7,sum-linear,binary
1000,95,50,0.62,8,sum-linear,binary
1000,95,50,0.58,9,sum-linear,binary
1000,95,50,0.52,10,sum-linear,binary
1000,5,50,0.015789473684210527,1,product,binary
1000,5,50,0.015789473684210527,2,product,binary
1000,5,50,0.017894736842105262,3,product,binary
1000,5,50,0.023157894736842106,4,product,binary
1000,5,50,0.015789473684210527,5,product,binary
1000,5,50,0.02,6,product,binary
1000,5,50,0.02526315789473684,7,product,binary
1000,5,50,0.024210526315789474,8,product,binary
1000,5,50,0.021052631578947368,9,product,binary
1000,5,50,0.021052631578947368,10,product,binary
1000,10,50,0.03666666666666667,1,product,binary
1000,10,50,0.02666666666666667,2,product,binary
1000,10,50,0.03666666666666667,3,product,binary
1000,10,50,0.03888888888888889,4,product,binary
1000,10,50,0.042222222222222223,5,product,binary
1000,10,50,0.023333333333333334,6,product,binary
1000,10,50,0.04555555555555556,7,product,binary
1000,10,50,0.03666666666666667,8,product,binary
1000,10,50,0.042222222222222223,9,product,binary
1000,10,50,0.05,10,product,binary
1000,15,50,0.052941176470588235,1,product,binary
1000,15,50,0.04823529411764706,2,product,binary
1000,15,50,0.05764705882352941,3,product,binary
1000,15,50,0.04823529411764706,4,product,binary
1000,15,50,0.06588235294117648,5,product,binary
1000,15,50,0.052941176470588235,6,product,binary
1000,15,50,0.05647058823529412,7,product,binary
1000,15,50,0.04470588235294118,8,product,binary
1000,15,50,0.05647058823529412,9,product,binary
1000,15,50,0.04352941176470588,10,product,binary
1000,20,50,0.1075,1,product,binary
1000,20,50,0.07625,2,product,binary
1000,20,50,0.0725,3,product,binary
1000,20,50,0.05375,4,product,binary
1000,20,50,0.10125,5,product,binary
1000,20,50,0.07125,6,product,binary
1000,20,50,0.06,7,product,binary
1000,20,50,0.075,8,product,binary
1000,20,50,0.075,9,product,binary
1000,20,50,0.0975,10,product,binary
1000,25,50,0.12,1,product,binary
1000,25,50,0.08933333333333333,2,product,binary
1000,25,50,0.1,3,product,binary
1000,25,50,0.08533333333333333,4,product,binary
1000,25,50,0.07866666666666666,5,product,binary
1000,25,50,0.08933333333333333,6,product,binary
1000,25,50,0.07066666666666667,7,product,binary
1000,25,50,0.09866666666666667,8,product,binary
1000,25,50,0.08133333333333333,9,product,binary
1000,25,50,0.06533333333333333,10,product,binary
1000,30,50,0.12857142857142856,1,product,binary
1000,30,50,0.07285714285714286,2,product,binary
1000,30,50,0.12857142857142856,3,product,binary
1000,30,50,0.09142857142857143,4,product,binary
1000,30,50,0.13857142857142857,5,product,binary
1000,30,50,0.09285714285714286,6,product,binary
1000,30,50,0.15857142857142856,7,product,binary
1000,30,50,0.13,8,product,binary
1000,30,50,0.1,9,product,binary
1000,30,50,0.09857142857142857,10,product,binary
1000,35,50,0.1123076923076923,1,product,binary
1000,35,50,0.10923076923076923,2,product,binary
1000,35,50,0.11692307692307692,3,product,binary
1000,35,50,0.11384615384615385,4,product,binary
1000,35,50,0.16,5,product,binary
1000,35,50,0.12461538461538461,6,product,binary
1000,35,50,0.07384615384615385,7,product,binary
1000,35,50,0.08461538461538462,8,product,binary
1000,35,50,0.09076923076923077,9,product,binary
1000,35,50,0.10307692307692308,10,product,binary
1000,40,50,0.12666666666666668,1,product,binary
1000,40,50,0.13666666666666666,2,product,binary
1000,40,50,0.10833333333333334,3,product,binary
1000,40,50,0.19166666666666668,4,product,binary
1000,40,50,0.12166666666666667,5,product,binary
1000,40,50,0.19333333333333333,6,product,binary
1000,40,50,0.125,7,product,binary
1000,40,50,0.14166666666666666,8,product,binary
1000,40,50,0.15333333333333332,9,product,binary
1000,40,50,0.15666666666666668,10,product,binary
1000,45,50,0.11454545454545455,1,product,binary
1000,45,50,0.20909090909090908,2,product,binary
1000,45,50,0.14545454545454545,3,product,binary
1000,45,50,0.10363636363636364,4,product,binary
1000,45,50,0.12727272727272726,5,product,binary
1000,45,50,0.20545454545454545,6,product,binary
1000,45,50,0.20545454545454545,7,product,binary
1000,45,50,0.13454545454545455,8,product,binary
1000,45,50,0.1690909090909091,9,product,binary
1000,45,50,0.10727272727272727,10,product,binary
1000,50,50,0.134,1,product,binary
1000,50,50,0.19,2,product,binary
1000,50,50,0.13,3,product,binary
1000,50,50,0.176,4,product,binary
1000,50,50,0.172,5,product,binary
1000,50,50,0.184,6,product,binary
1000,50,50,0.256,7,product,binary
1000,50,50,0.192,8,product,binary
1000,50,50,0.122,9,product,binary
1000,50,50,0.14,10,product,binary
1000,55,50,0.15777777777777777,1,product,binary
1000,55,50,0.23333333333333334,2,product,binary
1000,55,50,0.20666666666666667,3,product,binary
1000,55,50,0.1288888888888889,4,product,binary
1000,55,50,0.13555555555555557,5,product,binary
1000,55,50,0.23333333333333334,6,product,binary
1000,55,50,0.13333333333333333,7,product,binary
1000,55,50,0.15555555555555556,8,product,binary
1000,55,50,0.17333333333333334,9,product,binary
1000,55,50,0.26666666666666666,10,product,binary
1000,60,50,0.1475,1,product,binary
1000,60,50,0.2525,2,product,binary
1000,60,50,0.16,3,product,binary
1000,60,50,0.2775,4,product,binary
1000,60,50,0.1175,5,product,binary
1000,60,50,0.205,6,product,binary
1000,60,50,0.1625,7,product,binary
1000,60,50,0.23,8,product,binary
1000,60,50,0.165,9,product,binary
1000,60,50,0.16,10,product,binary
1000,65,50,0.26285714285714284,1,product,binary
1000,65,50,0.15428571428571428,2,product,binary
1000,65,50,0.24,3,product,binary
1000,65,50,0.2542857142857143,4,product,binary
1000,65,50,0.15428571428571428,5,product,binary
1000,65,50,0.17714285714285713,6,product,binary
1000,65,50,0.2571428571428571,7,product,binary
1000,65,50,0.17142857142857143,8,product,binary
1000,65,50,0.2542857142857143,9,product,binary
1000,65,50,0.24857142857142858,10,product,binary
1000,70,50,0.26666666666666666,1,product,binary
1000,70,50,0.23333333333333334,2,product,binary
1000,70,50,0.13333333333333333,3,product,binary
1000,70,50,0.17,4,product,binary
1000,70,50,0.11333333333333333,5,product,binary
1000,70,50,0.15333333333333332,6,product,binary
1000,70,50,0.14,7,product,binary
1000,70,50,0.15666666666666668,8,product,binary
1000,70,50,0.17333333333333334,9,product,binary
1000,70,50,0.17666666666666667,10,product,binary
1000,75,50,0.14,1,product,binary
1000,75,50,0.252,2,product,binary
1000,75,50,0.16,3,product,binary
1000,75,50,0.164,4,product,binary
1000,75,50,0.132,5,product,binary
1000,75,50,0.24,6,product,binary
1000,75,50,0.22,7,product,binary
1000,75,50,0.204,8,product,binary
1000,75,50,0.144,9,product,binary
1000,75,50,0.288,10,product,binary
1000,80,50,0.16,1,product,binary
1000,80,50,0.175,2,product,binary
1000,80,50,0.32,3,product,binary
1000,80,50,0.175,4,product,binary
1000,80,50,0.295,5,product,binary
1000,80,50,0.205,6,product,binary
1000,80,50,0.23,7,product,binary
1000,80,50,0.145,8,product,binary
1000,80,50,0.165,9,product,binary
1000,80,50,0.205,10,product,binary
1000,85,50,0.14,1,product,binary
1000,85,50,0.3933333333333333,2,product,binary
1000,85,50,0.14,3,product,binary
1000,85,50,0.13333333333333333,4,product,binary
1000,85,50,0.22,5,product,binary
1000,85,50,0.12,6,product,binary
1000,85,50,0.16,7,product,binary
1000,85,50,0.12666666666666668,8,product,binary
1000,85,50,0.2,9,product,binary
1000,85,50,0.13333333333333333,10,product,binary
1000,90,50,0.09,1,product,binary
1000,90,50,0.16,2,product,binary
1000,90,50,0.12,3,product,binary
1000,90,50,0.36,4,product,binary
1000,90,50,0.12,5,product,binary
1000,90,50,0.13,6,product,binary
1000,90,50,0.37,7,product,binary
1000,90,50,0.23,8,product,binary
1000,90,50,0.2,9,product,binary
1000,90,50,0.12,10,product,binary
1000,95,50,0.1,1,product,binary
1000,95,50,0.08,2,product,binary
1000,95,50,0.4,3,product,binary
1000,95,50,0.16,4,product,binary
1000,95,50,0.24,5,product,binary
1000,95,50,0.18,6,product,binary
1000,95,50,0.12,7,product,binary
1000,95,50,0.06,8,product,binary
1000,95,50,0.06,9,product,binary
1000,95,50,0.32,10,product,binary
